,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
65,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-12-22T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-21T00:00:00.000,,,Pothole,,N/A,,,METROPOLITAN AVENUE,GRAND STREET,,BROOKLYN,Unspecified,2009-12-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15585062
66,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-12-23T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-22T00:00:00.000,,,Pothole,,N/A,,,HAMILTON AVENUE,SUMMIT STREET,,BROOKLYN,Unspecified,2009-12-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15585151
67,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-12-30T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-29T00:00:00.000,,,Pothole,,N/A,,,SHORE PARKWAY,KNAPP STREET,,BROOKLYN,Unspecified,2009-12-30T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15625500
68,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-12-29T00:00:00.000,0 Unspecified,Street Condition,2009-12-28T00:00:00.000,132 STREET,134 STREET,Pothole,,N/A, 149 AVENUE,,,,,Unspecified,Unspecified,2009-12-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,149 AVENUE,15617423
69,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-12-28T00:00:00.000,Unspecified BRONX,Street Condition,2009-12-28T00:00:00.000,WHITE PLAINS ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-12-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,15617478
70,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-12-31T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-12-30T00:00:00.000,,,Pothole,,N/A,,,RICHMOND AVENUE,YUKON AVENUE,,STATEN ISLAND,Unspecified,2009-12-31T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15630857
71,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-02-02T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-02-01T00:00:00.000,,,Pothole,,N/A,,,MORNINGSIDE AVENUE,WEST 125 STREET,,MANHATTAN,Unspecified,2009-02-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13080610
72,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-05-14T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-05-13T00:00:00.000,,,Pothole,,N/A,,,STATEN ISLAND EXPRESSWAY,HYLAN BOULEVARD,,STATEN ISLAND,Unspecified,2009-05-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13959226
73,,DOT,Department of Transportation,BROOKLYN,,2010-01-05T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-12-21T00:00:00.000,,,Defective Hardware,2009-12-31T00:00:00.000,N/A,,,13 STREET,45 AVENUE,Street,BROOKLYN,Unspecified,2010-01-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,15552567
74,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-08-28T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-08-26T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,LEWIS AVENUE,,BROOKLYN,Unspecified,2009-08-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14763096
75,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-04T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-03T00:00:00.000,,,Pothole,,N/A,,,QUEENS BOULEVARD,61 STREET,,QUEENS,Unspecified,2009-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13301476
76,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-09-22T00:00:00.000,Unspecified QUEENS,Street Condition,2009-09-20T00:00:00.000,,,Pothole,,N/A,,,LIBERTY AVE,121 ST,,QUEENS,Unspecified,2009-09-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14898828
77,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-13T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-13T00:00:00.000,,,Pothole,,N/A,,,WILSON AVENUE,PELHAM PARKWAY,,BRONX,Unspecified,2009-01-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12928055
78,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-02-10T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-02-09T00:00:00.000,DOOLEY STREET,EAST   23 STREET,Pothole,,N/A, SHORE PARKWAY,,,,,BROOKLYN,Unspecified,2009-02-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,SHORE PARKWAY,13151034
79,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-20T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-19T00:00:00.000,,,Pothole,,N/A,,,34 STREET,VAN DAM STREET,,QUEENS,Unspecified,2009-01-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12990197
80,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-25T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-24T00:00:00.000,,,Pothole,,N/A,,,95 AVENUE,VAN WYCK EXPRESSWAY,,QUEENS,Unspecified,2009-03-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13443726
81,BLOCKFACE,DOT,Department of Transportation,Unspecified,STATEN ISLAND,2009-07-21T00:00:00.000,0 Unspecified,Street Condition,2009-07-10T00:00:00.000,DRUMGOOLE ROAD WEST,RICHMOND PARKWAY,Pothole,,N/A, RICHMOND AVENUE,,,,,Unspecified,Unspecified,2009-07-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RICHMOND AVENUE,14361669
82,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-20T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-20T00:00:00.000,,,Pothole,,N/A,,,GRAND CONCOURSE,E BURNSIDE AVE,,BRONX,Unspecified,2009-01-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12990150
83,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-12T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-11T00:00:00.000,,,Pothole,,N/A,,,112 AVENUE,SPRINGFIELD BOULEVARD,,QUEENS,Unspecified,2009-03-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13358199
84,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,,Unspecified BROOKLYN,Street Condition,2009-05-13T00:00:00.000,,,Hummock,,N/A,,,CROPSEY AVENUE,SHORE PARKWAY,,BROOKLYN,Unspecified,2009-05-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,13959069
85,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-02-20T00:00:00.000,Unspecified BRONX,Street Condition,2009-02-20T00:00:00.000,,,Pothole,,N/A,,,CROSS BRONX EXPRESSWAY,EAST TREMONT AVENUE,,BRONX,Unspecified,2009-02-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13217612
86,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-01-27T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-01-26T00:00:00.000,,,Pothole,,N/A,,,ARTHUR KILL ROAD,WOOD AVENUE,,STATEN ISLAND,Unspecified,2009-01-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13035899
87,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-10T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-09T00:00:00.000,,,Pothole,,N/A,,,ELIOT AVENUE,WOODHAVEN BOULEVARD,,QUEENS,Unspecified,2009-03-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13333466
88,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-03-19T00:00:00.000,Unspecified QUEENS,Street Condition,2009-03-18T00:00:00.000,,,Pothole,,N/A,,,ELIOT AVENUE,WOODHAVEN BOULEVARD,,QUEENS,Unspecified,2009-03-19T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13398440
89,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-05-26T00:00:00.000,0 Unspecified,Street Condition,2009-05-25T00:00:00.000,82 STREET,BEND,Pothole,,N/A, 157 AVENUE,,,,,Unspecified,Unspecified,2009-05-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,157 AVENUE,14047167
90,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-05-26T00:00:00.000,Unspecified QUEENS,Street Condition,2009-05-25T00:00:00.000,,,Pothole,,N/A,,,231 STREET,HILLSIDE AVENUE,,QUEENS,Unspecified,2009-05-26T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14047154
91,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2009-09-04T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-09-03T00:00:00.000,BEND,LINCOLN ROAD,Pothole,,N/A, FLATBUSH AVENUE,,,,,BROOKLYN,Unspecified,2009-09-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,FLATBUSH AVENUE,14817923
92,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-03-04T00:00:00.000,Unspecified BRONX,Street Condition,2009-02-27T00:00:00.000,,,Pothole,,N/A,,,ROSEDALE AVE,BRUCKNER BLVD,,BRONX,Unspecified,2009-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13260913
93,INTERSECTION,DOT,Department of Transportation,QUEENS,,,Unspecified QUEENS,Street Condition,2009-03-24T00:00:00.000,,,Wear & Tear,,N/A,,,BEACH 9 STREET,DORIAN COURT,,QUEENS,Unspecified,2009-03-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,,13443728
94,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-07-24T00:00:00.000,Unspecified QUEENS,Street Condition,2009-07-13T00:00:00.000,,,Pothole,,N/A,,,COLLEGE POINT BOULEVARD,ROOSEVELT AVENUE,,QUEENS,Unspecified,2009-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14385762
95,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-08-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-07-28T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,HALSEY STREET,,BROOKLYN,Unspecified,2009-08-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,14485114
96,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2009-02-05T00:00:00.000,0 Unspecified,Street Condition,2009-02-04T00:00:00.000,ALABAMA AVENUE,GEORGIA AVENUE,Pothole,,N/A, JAMAICA AVENUE,,,,,Unspecified,Unspecified,2009-02-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,JAMAICA AVENUE,13109070
97,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-04-18T00:00:00.000,Unspecified QUEENS,Street Condition,2009-04-14T00:00:00.000,,,Pothole,,N/A,,,107 AVENUE,MERRICK BOULEVARD,,QUEENS,Unspecified,2009-04-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13564653
98,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-12T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-11T00:00:00.000,,,Pothole,,N/A,,,BRADDOCK AVENUE,HILLSIDE AVENUE,,QUEENS,Unspecified,2009-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12916142
99,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-05-13T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-04-14T00:00:00.000,,,Pothole,,N/A,,,W 182 ST,AMSTERDAM AVE,,MANHATTAN,Unspecified,2009-05-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13564805
100,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-06-04T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-05-11T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,FULTON STREET,,BROOKLYN,Unspecified,2009-06-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13934078
101,BLOCKFACE,DOT,Department of Transportation,BRONX,,2009-06-12T00:00:00.000,Unspecified BRONX,Street Condition,2009-06-05T00:00:00.000,WHITE PLAINS ROAD,WILLIAMSBRIDGE ROAD,Pothole,,N/A, PELHAM PARKWAY,,,,,BRONX,Unspecified,2009-06-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PELHAM PARKWAY,14121930
102,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-05T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-02T00:00:00.000,,,Pothole,,N/A,,,E 213 ST,BARNES AVE,,BRONX,Unspecified,2009-01-05T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12841878
103,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-04-25T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-04-11T00:00:00.000,,,Pothole,,N/A,,,CLOVE ROAD,RICHMOND ROAD,,STATEN ISLAND,Unspecified,2009-04-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13549614
104,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-12-24T00:00:00.000,Unspecified QUEENS,Street Condition,2009-12-23T00:00:00.000,42 AVENUE,43 AVENUE,Pothole,,N/A, CLEARVIEW EXPRESSWAY,,,,,QUEENS,Unspecified,2009-12-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,CLEARVIEW EXPRESSWAY,15586303
105,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-01-02T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-01-01T00:00:00.000,,,Pothole,,N/A,,,7 AVENUE,71 STREET,,BROOKLYN,Unspecified,2009-01-02T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12835941
106,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2009-01-03T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2009-01-02T00:00:00.000,,,Pothole,,N/A,,,PORT RICHMOND AVENUE,RICHMOND TERRACE,,STATEN ISLAND,Unspecified,2009-01-03T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12841872
107,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-29T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-28T00:00:00.000,,,Pothole,,N/A,,,MAIN STREET,QUEENS BOULEVARD,,QUEENS,Unspecified,2009-01-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13061192
108,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-12T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-11T00:00:00.000,,,Pothole,,N/A,,,231 STREET,HILLSIDE AVENUE,,QUEENS,Unspecified,2009-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12916143
109,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-06T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-06T00:00:00.000,,,Pothole,,N/A,,,LAFAYETTE AVE,THROGS NECK EXPWY,,BRONX,Unspecified,2009-01-06T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12870504
110,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-09T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-07T00:00:00.000,,,Pothole,,N/A,,,POWER ROAD,159 AVENUE,,QUEENS,Unspecified,2009-01-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12870494
111,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-08T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-07T00:00:00.000,,,Pothole,,N/A,,,HENRY HUDSON PARKWAY,WEST 237 STREET,,BRONX,Unspecified,2009-01-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12870522
112,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-01-12T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-01-06T00:00:00.000,,,Pothole,,N/A,,,FULTON STREET,GOLD STREET,,MANHATTAN,Unspecified,2009-01-12T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12870540
113,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-08T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-07T00:00:00.000,,,Pothole,,N/A,,,KEW GARDENS ROAD,UNION TURNPIKE,,QUEENS,Unspecified,2009-01-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12890111
114,BLOCKFACE,DOT,Department of Transportation,Unspecified,QUEENS,2009-01-13T00:00:00.000,0 Unspecified,Street Condition,2009-01-12T00:00:00.000,QUEENS BOULEVARD,QUEENS BOULEVARD,Pothole,,N/A, UNION TURNPIKE,,,,,Unspecified,Unspecified,2009-01-13T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,UNION TURNPIKE,12928955
115,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2009-01-18T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-01-14T00:00:00.000,,,Pothole,,N/A,,,WILLIAMSBURG PLACE,KENT AVENUE,,BROOKLYN,Unspecified,2009-01-18T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12928023
116,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-20T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-20T00:00:00.000,,,Pothole,,N/A,,,EAST GUN HILL ROAD,WHITE PLAINS ROAD,,BRONX,Unspecified,2009-01-20T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,12990131
117,INTERSECTION,DOT,Department of Transportation,QUEENS,,2009-01-22T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-21T00:00:00.000,,,Pothole,,N/A,,,LIBERTY AVE,121 ST,,QUEENS,Unspecified,2009-01-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13008192
118,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2009-01-21T00:00:00.000,Unspecified QUEENS,Street Condition,2009-01-20T00:00:00.000,101 AVENUE,102 AVENUE,Pothole,,N/A, VAN WYCK EXPRESSWAY,,,,,QUEENS,Unspecified,2009-01-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VAN WYCK EXPRESSWAY,13000186
119,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2009-01-24T00:00:00.000,Unspecified MANHATTAN,Street Condition,2009-01-23T00:00:00.000,,,Pothole,,N/A,,,BROADWAY,WEST 225 STREET,,MANHATTAN,Unspecified,2009-01-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13014433
120,,DOT,Department of Transportation,BROOKLYN,,2009-03-04T00:00:00.000,Unspecified BROOKLYN,Street Condition,2009-01-27T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2009-04-27T00:00:00.000,N/A,,,TENTH AVE,WILLIMBRG ST EAST,Street,BROOKLYN,Unspecified,2009-03-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13031269
121,INTERSECTION,DOT,Department of Transportation,BRONX,,2009-01-27T00:00:00.000,Unspecified BRONX,Street Condition,2009-01-26T00:00:00.000,,,Pothole,,N/A,,,EAST 135 STREET,LINCOLN AVENUE,,BRONX,Unspecified,2009-01-27T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,13035910
